timestamp,motion,lux_nocturno,temperature
2026-09-15T23:44:00Z,0,37.0,14.7
2026-09-15T23:45:00Z,0,39.9,14.2
2026-09-15T23:46:00Z,1,36.2,14.7
2026-09-15T23:47:00Z,0,43.7,15.2
2026-09-15T23:48:00Z,0,43.6,15.1
2026-09-15T23:49:00Z,0,41.5,14.4
2026-09-15T23:50:00Z,0,38.3,15.1
2026-09-15T23:51:00Z,0,31.4,15.7
2026-09-15T23:52:00Z,0,24.5,15.2
2026-09-15T23:53:00Z,0,33.4,14.5
2026-09-15T23:54:00Z,0,27.2,14.0
2026-09-15T23:55:00Z,1,45.8,14.5
2026-09-15T23:56:00Z,0,45.4,14.6
2026-09-15T23:57:00Z,1,31.1,14.0
2026-09-15T23:58:00Z,0,29.0,14.4
2026-09-15T23:59:00Z,0,26.5,15.6
2026-09-19T00:00:00Z,0,30.5,14.8
2026-09-19T00:01:00Z,0,40.6,15.0
2026-09-19T00:02:00Z,0,43.3,14.1
2026-09-19T00:03:00Z,0,37.6,14.6
2026-09-19T00:04:00Z,0,39.7,14.5
2026-09-19T00:05:00Z,0,45.4,15.3
2026-09-19T00:06:00Z,0,43.1,14.2
2026-09-19T00:07:00Z,1,34.2,15.0
2026-09-19T00:08:00Z,0,42.5,14.4
2026-09-19T00:09:00Z,0,47.9,14.3
2026-09-19T00:10:00Z,0,31.0,15.1
2026-09-19T00:11:00Z,0,45.0,15.1
2026-09-19T00:12:00Z,0,25.5,15.8
2026-09-19T00:13:00Z,1,29.4,14.6
2026-09-19T00:14:00Z,0,40.0,15.1
2026-09-19T00:15:00Z,0,48.0,14.0
2026-09-19T00:16:00Z,0,31.7,14.6
2026-09-19T00:17:00Z,1,32.3,15.4
2026-09-19T00:18:00Z,0,45.8,14.5
2026-09-19T00:19:00Z,1,47.8,15.3
2026-09-19T00:20:00Z,0,28.4,15.7
2026-09-19T00:21:00Z,0,33.1,15.1
2026-09-19T00:22:00Z,1,29.4,14.0
2026-09-19T00:23:00Z,1,48.1,14.3
2026-09-19T00:24:00Z,0,46.9,14.0
2026-09-19T00:25:00Z,1,42.0,15.1
2026-09-19T00:26:00Z,1,34.8,14.2
2026-09-19T00:27:00Z,0,33.2,15.1
2026-09-19T00:28:00Z,1,26.1,14.9
2026-09-19T00:29:00Z,1,46.3,14.6
2026-09-19T00:30:00Z,0,29.8,15.6
2026-09-19T00:31:00Z,0,32.2,14.5
2026-09-19T00:32:00Z,0,43.7,14.0
2026-09-19T00:33:00Z,0,25.4,14.5
2026-09-19T00:34:00Z,0,43.8,14.6
2026-09-19T00:35:00Z,0,41.5,14.4
2026-09-19T00:36:00Z,1,27.1,14.3
2026-09-19T00:37:00Z,0,41.1,14.9
2026-09-19T00:38:00Z,1,48.6,15.4
2026-09-19T00:39:00Z,0,34.0,14.6
2026-09-19T00:40:00Z,0,30.7,14.8
2026-09-19T00:41:00Z,0,34.6,14.0
2026-09-19T00:42:00Z,0,29.1,15.0
2026-09-19T00:43:00Z,0,34.9,14.2
2026-09-19T00:44:00Z,1,20.6,16.2
2026-09-19T00:45:00Z,0,43.2,14.8
2026-09-19T00:46:00Z,0,38.7,14.7
2026-09-19T00:47:00Z,0,28.9,15.5
2026-09-19T00:48:00Z,0,43.7,14.5
2026-09-19T00:49:00Z,0,36.2,14.8
2026-09-19T00:50:00Z,0,34.6,15.5
2026-09-19T00:51:00Z,1,28.5,14.5
2026-09-19T00:52:00Z,0,46.0,15.0
2026-09-19T00:53:00Z,0,41.5,15.4
2026-09-19T00:54:00Z,0,36.0,16.1
2026-09-19T00:55:00Z,0,32.6,14.3
2026-09-19T00:56:00Z,1,36.5,15.0
2026-09-19T00:57:00Z,0,35.8,15.3
2026-09-19T00:58:00Z,1,43.7,15.0
2026-09-19T00:59:00Z,0,43.3,14.1
2026-09-19T01:00:00Z,1,43.4,15.1
2026-09-19T01:01:00Z,0,48.3,14.0
2026-09-19T01:02:00Z,0,35.3,14.0
2026-09-19T01:03:00Z,1,44.9,15.8
2026-09-19T01:04:00Z,0,36.6,14.6
2026-09-19T01:05:00Z,0,46.0,15.8
2026-09-19T01:06:00Z,0,43.1,15.1
2026-09-19T01:07:00Z,0,32.3,15.0
2026-09-19T01:08:00Z,0,29.1,16.2
2026-09-19T01:09:00Z,0,43.8,14.4
2026-09-19T01:10:00Z,0,29.2,15.4
2026-09-19T01:11:00Z,0,35.0,15.7
2026-09-19T01:12:00Z,1,44.4,16.1
2026-09-19T01:13:00Z,1,31.5,14.7
2026-09-19T01:14:00Z,0,28.8,16.1
2026-09-19T01:15:00Z,1,34.8,16.0
2026-09-19T01:16:00Z,0,25.7,15.1
2026-09-19T01:17:00Z,0,31.6,14.2
2026-09-19T01:18:00Z,0,39.1,15.1
2026-09-19T01:19:00Z,0,31.3,16.1
2026-09-19T01:20:00Z,1,26.8,15.1
2026-09-19T01:21:00Z,0,32.7,16.9
2026-09-19T01:22:00Z,0,29.9,14.8
2026-09-19T01:23:00Z,0,41.1,14.9
2026-09-19T01:24:00Z,0,25.0,15.3
2026-09-19T01:25:00Z,0,45.0,15.2
2026-09-19T01:26:00Z,0,39.3,16.3
2026-09-19T01:27:00Z,0,31.0,14.2
2026-09-19T01:28:00Z,0,27.4,16.3
2026-09-19T01:29:00Z,1,42.0,16.2
2026-09-19T01:30:00Z,0,41.7,15.0
2026-09-19T01:31:00Z,0,33.3,14.7
2026-09-19T01:32:00Z,1,37.7,15.5
2026-09-19T01:33:00Z,0,30.4,14.7
2026-09-19T01:34:00Z,1,28.9,16.3
2026-09-19T01:35:00Z,0,28.9,15.5
2026-09-19T01:36:00Z,1,45.1,15.3
2026-09-19T01:37:00Z,0,39.4,15.1
2026-09-19T01:38:00Z,0,38.1,16.9
2026-09-19T01:39:00Z,0,30.9,14.9
2026-09-19T01:40:00Z,0,41.8,15.2
2026-09-19T01:41:00Z,0,27.6,14.9
2026-09-19T01:42:00Z,0,34.8,15.4
2026-09-19T01:43:00Z,1,40.4,15.3
2026-09-19T01:44:00Z,1,43.7,15.2
2026-09-19T01:45:00Z,0,39.6,16.0
2026-09-19T01:46:00Z,1,42.6,16.3
2026-09-19T01:47:00Z,0,41.4,16.2
2026-09-19T01:48:00Z,0,27.6,14.8
2026-09-19T01:49:00Z,0,49.0,15.2
2026-09-19T01:50:00Z,0,41.7,16.0
2026-09-19T01:51:00Z,0,34.7,15.0
2026-09-19T01:52:00Z,0,42.6,15.9
2026-09-19T01:53:00Z,0,30.5,15.4
2026-09-19T01:54:00Z,1,47.1,17.4
2026-09-19T01:55:00Z,0,34.8,15.9
2026-09-19T01:56:00Z,1,34.9,15.9
2026-09-19T01:57:00Z,0,25.9,16.9
2026-09-19T01:58:00Z,1,38.3,15.5
2026-09-19T01:59:00Z,0,36.3,15.3
2026-09-19T02:00:00Z,1,33.3,16.2
2026-09-19T02:01:00Z,0,33.2,16.5
2026-09-19T02:02:00Z,0,44.1,15.7
2026-09-19T02:03:00Z,0,27.8,16.1
2026-09-19T02:04:00Z,0,32.5,15.9
2026-09-19T02:05:00Z,0,35.2,15.3
2026-09-19T02:06:00Z,0,36.4,16.3
2026-09-19T02:07:00Z,0,28.9,16.7
2026-09-19T02:08:00Z,1,34.2,16.3
2026-09-19T02:09:00Z,0,32.5,15.5
2026-09-19T02:10:00Z,1,44.5,15.4
2026-09-19T02:11:00Z,0,35.7,15.6
2026-09-19T02:12:00Z,0,47.0,16.1
2026-09-19T02:13:00Z,0,37.1,16.4
2026-09-19T02:14:00Z,0,43.2,16.2
2026-09-19T02:15:00Z,0,28.2,17.5
2026-09-19T02:16:00Z,0,31.6,15.8
2026-09-19T02:17:00Z,0,29.5,17.1
2026-09-19T02:18:00Z,1,27.6,16.6
2026-09-19T02:19:00Z,1,36.0,15.7
2026-09-19T02:20:00Z,0,49.0,15.6
2026-09-19T02:21:00Z,0,33.2,16.0
2026-09-19T02:22:00Z,1,27.4,16.9
2026-09-19T02:23:00Z,1,25.1,15.6
2026-09-19T02:24:00Z,0,26.7,16.2
2026-09-19T02:25:00Z,0,44.5,16.2
2026-09-19T02:26:00Z,0,29.2,16.6
2026-09-19T02:27:00Z,0,27.5,16.1
2026-09-19T02:28:00Z,0,34.8,15.9
2026-09-19T02:29:00Z,0,26.6,16.5
2026-09-19T02:30:00Z,0,34.9,17.4
2026-09-19T02:31:00Z,1,27.5,16.8
2026-09-19T02:32:00Z,0,29.8,18.0
2026-09-19T02:33:00Z,0,28.6,17.0
2026-09-19T02:34:00Z,1,44.8,16.2
2026-09-19T02:35:00Z,0,46.8,15.9
2026-09-19T02:36:00Z,0,34.5,17.4
2026-09-19T02:37:00Z,0,28.3,16.1
2026-09-19T02:38:00Z,0,28.0,16.4
2026-09-19T02:39:00Z,1,27.6,16.2
2026-09-19T02:40:00Z,0,33.4,17.5
2026-09-19T02:41:00Z,1,36.2,17.7
2026-09-19T02:42:00Z,0,31.0,16.4
2026-09-19T02:43:00Z,0,37.5,16.4
2026-09-19T02:44:00Z,1,45.7,17.5
2026-09-19T02:45:00Z,0,36.3,16.9
2026-09-19T02:46:00Z,0,42.8,17.3
2026-09-19T02:47:00Z,0,36.3,17.4
2026-09-19T02:48:00Z,0,39.3,15.9
2026-09-19T02:49:00Z,0,28.2,18.5
2026-09-19T02:50:00Z,0,37.7,17.0
2026-09-19T02:51:00Z,1,27.2,18.4
2026-09-19T02:52:00Z,1,35.6,17.6
2026-09-19T02:53:00Z,1,40.5,17.0
2026-09-19T02:54:00Z,0,28.4,17.9
2026-09-19T02:55:00Z,0,46.6,16.8
2026-09-19T02:56:00Z,0,28.8,18.0
2026-09-19T02:57:00Z,0,39.6,17.9
2026-09-19T02:58:00Z,1,39.1,18.4
2026-09-19T02:59:00Z,0,29.3,18.6
2026-09-19T03:00:00Z,0,39.6,17.2
2026-09-19T03:01:00Z,0,41.6,17.4
2026-09-19T03:02:00Z,0,39.2,16.8
2026-09-19T03:03:00Z,0,37.0,17.6
2026-09-19T03:04:00Z,0,35.8,17.7
2026-09-19T03:05:00Z,0,35.8,17.9
2026-09-19T03:06:00Z,0,46.2,18.5
2026-09-19T03:07:00Z,0,42.5,18.1
2026-09-19T03:08:00Z,0,45.1,18.3
2026-09-19T03:09:00Z,0,24.2,18.0
2026-09-19T03:10:00Z,1,23.1,17.9
2026-09-19T03:11:00Z,0,41.3,17.2
2026-09-19T03:12:00Z,0,44.2,17.4
2026-09-19T03:13:00Z,0,46.4,17.9
2026-09-19T03:14:00Z,0,32.1,17.7
2026-09-19T03:15:00Z,1,38.2,17.5
2026-09-19T03:16:00Z,0,32.6,17.5
2026-09-19T03:17:00Z,0,48.5,18.3
2026-09-19T03:18:00Z,0,40.6,17.1
2026-09-19T03:19:00Z,1,33.8,17.6
2026-09-19T03:20:00Z,1,26.3,18.7
2026-09-19T03:21:00Z,0,40.6,16.9
2026-09-19T03:22:00Z,0,36.8,18.8
2026-09-19T03:23:00Z,0,44.7,17.4
2026-09-19T03:24:00Z,0,36.8,19.2
2026-09-19T03:25:00Z,0,47.2,18.1
2026-09-19T03:26:00Z,0,27.8,17.5
2026-09-19T03:27:00Z,0,28.6,18.1
2026-09-19T03:28:00Z,1,44.9,19.2
2026-09-19T03:29:00Z,1,27.8,17.5
2026-09-19T03:30:00Z,0,38.4,17.8
2026-09-19T03:31:00Z,0,29.9,19.1
2026-09-19T03:32:00Z,1,26.9,17.1
2026-09-19T03:33:00Z,0,38.5,18.1
2026-09-19T03:34:00Z,0,28.2,17.6
2026-09-19T03:35:00Z,0,37.5,18.2
2026-09-19T03:36:00Z,0,39.4,18.1
2026-09-19T03:37:00Z,0,36.1,18.5
2026-09-19T03:38:00Z,1,37.7,18.1
2026-09-19T03:39:00Z,0,41.5,18.2
2026-09-19T03:40:00Z,1,44.2,18.9
2026-09-19T03:41:00Z,0,31.2,18.7
2026-09-19T03:42:00Z,0,32.2,19.1
2026-09-19T03:43:00Z,0,27.8,19.2
2026-09-19T03:44:00Z,0,44.9,18.3
2026-09-19T03:45:00Z,0,44.7,18.7
2026-09-19T03:46:00Z,1,28.2,17.7
2026-09-19T03:47:00Z,0,30.3,18.6
2026-09-19T03:48:00Z,0,47.0,19.1
2026-09-19T03:49:00Z,0,26.2,18.1
2026-09-19T03:50:00Z,0,47.8,18.3
2026-09-19T03:51:00Z,0,39.4,19.2
2026-09-19T03:52:00Z,1,29.6,18.9
2026-09-19T03:53:00Z,1,36.5,18.5
2026-09-19T03:54:00Z,1,29.7,19.6
2026-09-19T03:55:00Z,1,37.8,18.8
2026-09-19T03:56:00Z,0,40.1,18.0
2026-09-19T03:57:00Z,0,44.9,18.6
2026-09-19T03:58:00Z,0,44.4,18.6
2026-09-19T03:59:00Z,0,38.0,19.2
2026-09-19T04:00:00Z,1,35.9,19.0
2026-09-19T04:01:00Z,1,41.6,18.0
2026-09-19T04:02:00Z,0,38.9,19.2
2026-09-19T04:03:00Z,0,39.7,18.5
2026-09-19T04:04:00Z,1,33.8,19.0
2026-09-19T04:05:00Z,0,50.8,20.2
2026-09-19T04:06:00Z,0,48.3,18.9
2026-09-19T04:07:00Z,0,41.7,18.7
2026-09-19T04:08:00Z,1,41.2,19.6
2026-09-19T04:09:00Z,0,28.1,19.0
2026-09-19T04:10:00Z,1,38.1,19.7
2026-09-19T04:11:00Z,0,41.2,20.1
2026-09-19T04:12:00Z,0,38.3,19.8
2026-09-19T04:13:00Z,1,32.3,19.2
2026-09-19T04:14:00Z,0,39.0,19.4
2026-09-19T04:15:00Z,0,33.7,18.7
2026-09-19T04:16:00Z,0,27.0,19.8
2026-09-19T04:17:00Z,0,32.8,19.4
2026-09-19T04:18:00Z,0,48.1,19.3
2026-09-19T04:19:00Z,1,39.5,19.3
2026-09-19T04:20:00Z,0,30.1,19.1
2026-09-19T04:21:00Z,0,41.6,19.2
2026-09-19T04:22:00Z,0,36.6,19.3
2026-09-19T04:23:00Z,0,38.8,20.1
2026-09-19T04:24:00Z,0,43.9,19.7
2026-09-19T04:25:00Z,1,34.7,18.2
2026-09-19T04:26:00Z,0,29.1,19.8
2026-09-19T04:27:00Z,0,32.5,19.5
2026-09-19T04:28:00Z,1,27.3,18.6
2026-09-19T04:29:00Z,0,44.3,19.3
2026-09-19T04:30:00Z,0,44.2,20.2
2026-09-19T04:31:00Z,1,44.5,19.6
2026-09-19T04:32:00Z,0,33.9,20.1
2026-09-19T04:33:00Z,0,33.7,20.0
2026-09-19T04:34:00Z,0,42.9,20.1
2026-09-19T04:35:00Z,0,32.8,19.2
2026-09-19T04:36:00Z,1,40.5,20.9
2026-09-19T04:37:00Z,0,40.9,20.6
2026-09-19T04:38:00Z,0,28.8,20.3
2026-09-19T04:39:00Z,0,44.6,20.3
2026-09-19T04:40:00Z,1,41.8,20.7
2026-09-19T04:41:00Z,0,45.2,20.9
2026-09-19T04:42:00Z,1,34.8,19.7
2026-09-19T04:43:00Z,0,32.5,19.2
2026-09-19T04:44:00Z,1,46.6,20.5
2026-09-19T04:45:00Z,0,42.0,19.5
2026-09-19T04:46:00Z,0,31.9,21.1
2026-09-19T04:47:00Z,1,33.0,19.9
2026-09-19T04:48:00Z,0,28.6,19.7
2026-09-19T04:49:00Z,1,47.2,20.6
2026-09-19T04:50:00Z,1,39.7,20.1
2026-09-19T04:51:00Z,1,43.1,20.6
2026-09-19T04:52:00Z,0,34.6,20.4
2026-09-19T04:53:00Z,1,24.3,20.7
2026-09-19T04:54:00Z,0,42.8,20.6
2026-09-19T04:55:00Z,0,37.9,20.2
2026-09-19T04:56:00Z,0,37.9,21.5
2026-09-19T04:57:00Z,1,30.6,19.9
2026-09-19T04:58:00Z,1,43.0,20.3
2026-09-19T04:59:00Z,1,43.0,20.9
2026-09-19T05:00:00Z,0,31.8,20.3
2026-09-19T05:01:00Z,1,29.3,22.3
2026-09-19T05:02:00Z,0,30.0,21.4
2026-09-19T05:03:00Z,0,35.0,21.4
2026-09-19T05:04:00Z,0,45.1,19.8
2026-09-19T05:05:00Z,0,26.5,20.2
2026-09-19T05:06:00Z,0,22.0,20.5
2026-09-19T05:07:00Z,0,47.1,20.9
2026-09-19T05:08:00Z,1,44.8,21.0
2026-09-19T05:09:00Z,1,34.2,21.1
2026-09-19T05:10:00Z,0,34.1,21.0
2026-09-19T05:11:00Z,0,35.9,21.7
2026-09-19T05:12:00Z,0,34.0,20.9
2026-09-19T05:13:00Z,1,42.0,21.2
2026-09-19T05:14:00Z,0,43.1,21.9
2026-09-19T05:15:00Z,0,29.4,20.2
2026-09-19T05:16:00Z,0,26.2,21.0
2026-09-19T05:17:00Z,1,40.0,21.4
2026-09-19T05:18:00Z,0,34.1,21.6
2026-09-19T05:19:00Z,0,34.2,20.7
2026-09-19T05:20:00Z,0,27.0,21.4
2026-09-19T05:21:00Z,0,46.4,20.9
2026-09-19T05:22:00Z,0,46.0,21.0
2026-09-19T05:23:00Z,0,32.6,21.0
2026-09-19T05:24:00Z,1,29.3,21.8
2026-09-19T05:25:00Z,0,36.3,19.9
2026-09-19T05:26:00Z,1,35.1,20.9
2026-09-19T05:27:00Z,1,38.6,20.7
2026-09-19T05:28:00Z,0,28.6,21.1
2026-09-19T05:29:00Z,0,42.3,21.1
2026-09-19T05:30:00Z,0,26.8,21.4
2026-09-19T05:31:00Z,0,48.2,22.2
2026-09-19T05:32:00Z,0,40.1,19.3
2026-09-19T05:33:00Z,0,28.3,21.5
2026-09-19T05:34:00Z,0,31.0,21.6
2026-09-19T05:35:00Z,0,38.2,21.5
2026-09-19T05:36:00Z,0,45.8,22.0
2026-09-19T05:37:00Z,0,38.4,22.3
2026-09-19T05:38:00Z,0,28.9,20.3
2026-09-19T05:39:00Z,0,45.8,21.6
2026-09-19T05:40:00Z,0,36.2,21.5
2026-09-19T05:41:00Z,0,30.4,21.7
2026-09-19T05:42:00Z,0,45.8,21.8
2026-09-19T05:43:00Z,1,31.2,21.1
2026-09-19T05:44:00Z,0,44.9,21.9
2026-09-19T05:45:00Z,0,29.4,21.2
2026-09-19T05:46:00Z,0,43.1,20.6
2026-09-19T05:47:00Z,0,24.6,21.5
2026-09-19T05:48:00Z,0,46.5,22.5
2026-09-19T05:49:00Z,0,44.5,22.3
2026-09-19T05:50:00Z,0,31.0,22.0
2026-09-19T05:51:00Z,1,29.8,21.9
2026-09-19T05:52:00Z,0,38.6,21.4
2026-09-19T05:53:00Z,1,26.0,20.9
2026-09-19T05:54:00Z,0,45.3,21.2
2026-09-19T05:55:00Z,0,28.2,22.0
2026-09-19T05:56:00Z,0,44.0,22.0
2026-09-19T05:57:00Z,1,29.1,21.7
2026-09-19T05:58:00Z,0,45.3,22.5
2026-09-19T05:59:00Z,0,26.1,22.3
2026-09-19T06:00:00Z,0,1.5,22.6
2026-09-19T06:01:00Z,0,3.9,22.3
2026-09-19T06:02:00Z,0,6.0,22.6
2026-09-19T06:03:00Z,0,3.4,22.9
2026-09-19T06:04:00Z,0,3.3,21.5
2026-09-19T06:05:00Z,0,3.3,21.8
2026-09-19T06:06:00Z,0,0.2,20.9
2026-09-19T06:07:00Z,0,3.1,22.1
2026-09-19T06:08:00Z,0,0.8,21.8
2026-09-19T06:09:00Z,0,4.3,23.0
2026-09-19T06:10:00Z,0,7.1,23.3
2026-09-19T06:11:00Z,0,6.5,22.6
2026-09-19T06:12:00Z,0,1.4,22.3
2026-09-19T06:13:00Z,0,4.5,22.3
2026-09-19T06:14:00Z,1,6.1,22.7
2026-09-19T06:15:00Z,0,2.8,21.9
2026-09-19T06:16:00Z,0,1.4,22.4
2026-09-19T06:17:00Z,0,6.7,21.7
2026-09-19T06:18:00Z,0,3.6,21.7
2026-09-19T06:19:00Z,0,3.8,22.7
2026-09-19T06:20:00Z,0,3.3,23.8
2026-09-19T06:21:00Z,0,4.4,21.7
2026-09-19T06:22:00Z,0,5.5,22.2
2026-09-19T06:23:00Z,0,1.1,23.2
2026-09-19T06:24:00Z,0,7.1,22.7
2026-09-19T06:25:00Z,0,3.7,23.6
2026-09-19T06:26:00Z,1,5.6,23.4
2026-09-19T06:27:00Z,0,7.3,22.2
2026-09-19T06:28:00Z,0,3.0,23.0
2026-09-19T06:29:00Z,0,5.2,22.5
2026-09-19T06:30:00Z,1,4.4,23.4
2026-09-19T06:31:00Z,0,5.2,22.9
2026-09-19T06:32:00Z,1,6.3,22.0
2026-09-19T06:33:00Z,0,3.2,22.9
2026-09-19T06:34:00Z,0,3.3,22.8
2026-09-19T06:35:00Z,0,3.1,22.2
2026-09-19T06:36:00Z,1,5.6,23.3
2026-09-19T06:37:00Z,0,5.6,23.1
2026-09-19T06:38:00Z,0,5.6,22.4
2026-09-19T06:39:00Z,0,4.4,22.8
2026-09-19T06:40:00Z,0,7.6,23.2
2026-09-19T06:41:00Z,0,3.5,23.4
2026-09-19T06:42:00Z,0,5.3,23.0
2026-09-19T06:43:00Z,0,3.2,23.7
2026-09-19T06:44:00Z,0,7.5,22.5
2026-09-19T06:45:00Z,0,8.4,23.1
2026-09-19T06:46:00Z,0,3.2,22.9
2026-09-19T06:47:00Z,0,4.5,23.2
2026-09-19T06:48:00Z,0,7.5,23.4
2026-09-19T06:49:00Z,0,5.1,23.2
2026-09-19T06:50:00Z,0,4.6,23.7
2026-09-19T06:51:00Z,1,5.9,24.1
2026-09-19T06:52:00Z,0,3.6,23.1
2026-09-19T06:53:00Z,0,2.9,23.6
2026-09-19T06:54:00Z,0,5.6,24.1
2026-09-19T06:55:00Z,0,2.7,24.0
2026-09-19T06:56:00Z,0,2.4,22.7
2026-09-19T06:57:00Z,0,3.5,23.8
2026-09-19T06:58:00Z,0,6.4,23.7
2026-09-19T06:59:00Z,0,0.4,24.3
2026-09-19T07:00:00Z,0,8.4,23.4
2026-09-19T07:01:00Z,1,8.3,23.1
2026-09-19T07:02:00Z,0,7.0,23.8
2026-09-19T07:03:00Z,0,8.2,23.5
2026-09-19T07:04:00Z,0,1.6,24.6
2026-09-19T07:05:00Z,0,7.6,23.6
2026-09-19T07:06:00Z,0,3.6,24.0
2026-09-19T07:07:00Z,0,6.5,24.6
2026-09-19T07:08:00Z,0,3.9,24.3
2026-09-19T07:09:00Z,0,3.2,23.8
2026-09-19T07:10:00Z,0,4.5,24.1
2026-09-19T07:11:00Z,0,4.5,25.2
2026-09-19T07:12:00Z,0,3.4,24.3
2026-09-19T07:13:00Z,1,6.5,24.0
2026-09-19T07:14:00Z,0,7.6,23.1
2026-09-19T07:15:00Z,0,6.2,23.4
2026-09-19T07:16:00Z,1,5.0,23.2
2026-09-19T07:17:00Z,1,3.8,23.4
2026-09-19T07:18:00Z,0,4.1,24.2
2026-09-19T07:19:00Z,0,5.0,23.2
2026-09-19T07:20:00Z,0,5.1,24.1
2026-09-19T07:21:00Z,0,4.3,24.1
2026-09-19T07:22:00Z,0,4.7,24.3
2026-09-19T07:23:00Z,0,6.0,24.3
2026-09-19T07:24:00Z,0,5.2,25.0
2026-09-19T07:25:00Z,0,4.4,23.9
2026-09-19T07:26:00Z,0,0.1,24.2
2026-09-19T07:27:00Z,1,8.0,24.5
2026-09-19T07:28:00Z,0,3.6,24.1
2026-09-19T07:29:00Z,0,3.3,24.2
2026-09-19T07:30:00Z,0,3.7,24.8
2026-09-19T07:31:00Z,0,7.3,25.2
2026-09-19T07:32:00Z,0,3.1,24.1
2026-09-19T07:33:00Z,0,7.1,24.1
2026-09-19T07:34:00Z,0,6.5,24.1
2026-09-19T07:35:00Z,0,9.7,24.6
2026-09-19T07:36:00Z,0,3.2,23.5
2026-09-19T07:37:00Z,0,6.1,24.3
2026-09-19T07:38:00Z,1,5.1,24.9
2026-09-19T07:39:00Z,0,3.3,24.2
2026-09-19T07:40:00Z,0,6.6,24.5
2026-09-19T07:41:00Z,1,3.4,26.2
2026-09-19T07:42:00Z,0,5.2,25.0
2026-09-19T07:43:00Z,1,5.9,24.0
2026-09-19T07:44:00Z,0,2.4,25.3
2026-09-19T07:45:00Z,1,2.6,23.9
2026-09-19T07:46:00Z,0,1.5,24.5
2026-09-19T07:47:00Z,0,6.4,24.6
2026-09-19T07:48:00Z,0,5.2,25.1
2026-09-19T07:49:00Z,0,1.1,24.8
2026-09-19T07:50:00Z,0,6.3,25.4
2026-09-19T07:51:00Z,0,8.9,24.0
2026-09-19T07:52:00Z,1,5.1,25.2
2026-09-19T07:53:00Z,0,4.7,25.2
2026-09-19T07:54:00Z,0,0.0,24.8
2026-09-19T07:55:00Z,0,4.8,24.4
2026-09-19T07:56:00Z,0,8.8,25.2
2026-09-19T07:57:00Z,0,4.5,24.5
2026-09-19T07:58:00Z,0,4.9,24.8
2026-09-19T07:59:00Z,0,5.6,24.2
2026-09-19T08:00:00Z,0,3.5,24.2
2026-09-19T08:01:00Z,0,2.1,25.1
2026-09-19T08:02:00Z,0,2.9,25.0
2026-09-19T08:03:00Z,0,6.5,26.0
2026-09-19T08:04:00Z,0,3.9,24.5
2026-09-19T08:05:00Z,0,8.3,24.0
2026-09-19T08:06:00Z,0,4.5,24.7
2026-09-19T08:07:00Z,0,6.8,25.3
2026-09-19T08:08:00Z,0,5.9,25.5
2026-09-19T08:09:00Z,0,9.1,26.2
2026-09-19T08:10:00Z,0,2.3,25.3
2026-09-19T08:11:00Z,0,8.0,24.6
2026-09-19T08:12:00Z,1,1.3,25.3
2026-09-19T08:13:00Z,0,3.3,24.5
2026-09-19T08:14:00Z,0,3.1,24.3
2026-09-19T08:15:00Z,0,4.2,25.4
2026-09-19T08:16:00Z,0,2.9,24.0
2026-09-19T08:17:00Z,0,4.5,25.2
2026-09-19T08:18:00Z,0,4.8,25.0
2026-09-19T08:19:00Z,0,2.4,26.7
2026-09-19T08:20:00Z,0,3.6,25.4
2026-09-19T08:21:00Z,0,4.5,24.1
2026-09-19T08:22:00Z,0,3.4,24.1
2026-09-19T08:23:00Z,1,4.8,25.6
2026-09-19T08:24:00Z,1,3.3,24.7
2026-09-19T08:25:00Z,0,11.5,25.0
2026-09-19T08:26:00Z,0,1.9,25.1
2026-09-19T08:27:00Z,0,3.5,25.0
2026-09-19T08:28:00Z,0,1.8,25.5
2026-09-19T08:29:00Z,1,3.2,26.6
2026-09-19T08:30:00Z,0,1.8,25.5
2026-09-19T08:31:00Z,0,1.9,25.6
2026-09-19T08:32:00Z,1,5.3,25.7
2026-09-19T08:33:00Z,0,6.6,25.9
2026-09-19T08:34:00Z,0,2.7,25.1
2026-09-19T08:35:00Z,0,5.5,26.0
2026-09-19T08:36:00Z,0,8.8,25.4
2026-09-19T08:37:00Z,0,10.4,24.6
2026-09-19T08:38:00Z,0,4.1,26.4
2026-09-19T08:39:00Z,0,5.6,26.0
2026-09-19T08:40:00Z,0,5.1,26.1
2026-09-19T08:41:00Z,0,3.7,25.6
2026-09-19T08:42:00Z,1,2.5,26.3
2026-09-19T08:43:00Z,0,5.1,26.0
2026-09-19T08:44:00Z,0,7.4,25.6
2026-09-19T08:45:00Z,0,3.9,25.7
2026-09-19T08:46:00Z,0,4.7,26.0
2026-09-19T08:47:00Z,0,8.5,26.0
2026-09-19T08:48:00Z,0,9.1,26.3
2026-09-19T08:49:00Z,0,5.1,26.1
2026-09-19T08:50:00Z,0,4.4,26.3
2026-09-19T08:51:00Z,0,7.0,25.0
2026-09-19T08:52:00Z,0,3.6,25.2
2026-09-19T08:53:00Z,0,5.9,26.0
2026-09-19T08:54:00Z,0,4.2,25.6
2026-09-19T08:55:00Z,0,0.2,24.8
2026-09-19T08:56:00Z,1,7.3,26.3
2026-09-19T08:57:00Z,0,5.9,25.7
2026-09-19T08:58:00Z,0,8.3,27.2
2026-09-19T08:59:00Z,0,6.4,26.1
2026-09-19T09:00:00Z,0,2.5,25.5
2026-09-19T09:01:00Z,0,1.2,25.6
2026-09-19T09:02:00Z,0,5.6,26.3
